title,pubDate,guid,link,description
"French Open: Emma Raducanu, Rafael Nadal, Novak Djokovic & Iga Swiatek ready to start in Paris","Sun, 22 May 2022 18:07:18 GMT",https://www.bbc.co.uk/sport/tennis/61542336,https://www.bbc.co.uk/sport/tennis/61542336?at_medium=RSS&at_campaign=KARANGA,"Emma Raducanu says she is ""learning to be effective"" on clay as she makes the final preparations for her senior debut at the French Open on Monday."
Verstappen profits from Leclerc misery but positives remain for Ferrari,"Sun, 22 May 2022 20:24:43 GMT",https://www.bbc.co.uk/sport/formula1/61545030,https://www.bbc.co.uk/sport/formula1/61545030?at_medium=RSS&at_campaign=KARANGA,"Charles Leclerc's Spanish GP misery handed Max Verstappen the title lead, but with resurgent Mercedes in the mix this season is anything but predictable, writes Andrew Benson."
Match of the Day analysis: How Ilkay Gundogan won the Premier League for Manchester City,"Sun, 22 May 2022 23:02:19 GMT",https://www.bbc.co.uk/sport/av/football/61545620,https://www.bbc.co.uk/sport/av/football/61545620?at_medium=RSS&at_campaign=KARANGA,"Match of the Day pundits Ian Wright and Alan Shearer analyse Manchester City's stunning late comeback to win the Premier League title, highlighting the performance of Ilkay Gundogan, who scored two goals off the bench."
Liverpool fall just short but will use title disappointment to drive European success,"Sun, 22 May 2022 20:22:18 GMT",https://www.bbc.co.uk/sport/football/61545345,https://www.bbc.co.uk/sport/football/61545345?at_medium=RSS&at_campaign=KARANGA,Liverpool fall just short of the Premier League title but Jurgen Klopp says their disappointment will drive the bid for European success.
Man City's Premier League win shows why they can never be called boring - Micah Richards analysis,"Sun, 22 May 2022 17:37:40 GMT",https://www.bbc.co.uk/sport/football/61538708,https://www.bbc.co.uk/sport/football/61538708?at_medium=RSS&at_campaign=KARANGA,"Manchester City have been called 'boring' at times this season but the final day shows that is an absurd criticism, says Micah Richards."
"Ukraine war: Against the thud of artillery, miners struggle on","Sun, 22 May 2022 05:10:41 GMT",https://www.bbc.co.uk/news/world-europe-61523010,https://www.bbc.co.uk/news/world-europe-61523010?at_medium=RSS&at_campaign=KARANGA,Miners in eastern Ukraine on how a difficult job has become even more dangerous.
Boris Johnson pictured drinking at No 10 lockdown event,"Mon, 23 May 2022 19:55:07 GMT",https://www.bbc.co.uk/news/uk-politics-61557064,https://www.bbc.co.uk/news/uk-politics-61557064?at_medium=RSS&at_campaign=KARANGA,The photos published by ITV News show Boris Johnson holding up a glass at a leaving do in November 2020.
Partygate: How much do new photos matter?,"Mon, 23 May 2022 23:13:10 GMT",https://www.bbc.co.uk/news/uk-politics-61559872,https://www.bbc.co.uk/news/uk-politics-61559872?at_medium=RSS&at_campaign=KARANGA,The latest Partygate photos will be uncomfortable for Tory MPs but are unlikely to prompt an ousting of the PM.
"Afghanistan: UK's withdrawal a disaster, inquiry concludes","Tue, 24 May 2022 01:23:05 GMT",https://www.bbc.co.uk/news/uk-politics-61555821,https://www.bbc.co.uk/news/uk-politics-61555821?at_medium=RSS&at_campaign=KARANGA,"The way the UK left the country last year was a ""betrayal"" that ""likely cost lives"", an inquiry has found."
"Teenage girl traumatised after police strip-search, says mum","Tue, 24 May 2022 01:29:20 GMT",https://www.bbc.co.uk/news/uk-61523291,https://www.bbc.co.uk/news/uk-61523291?at_medium=RSS&at_campaign=KARANGA,"A 14-year-old girl who was strip-searched by police was traumatised by the incident, her mum says."
French Open: Emma Raducanu wins thriller in Roland Garros first round,"Mon, 23 May 2022 20:56:23 GMT",https://www.bbc.co.uk/sport/tennis/61557693,https://www.bbc.co.uk/sport/tennis/61557693?at_medium=RSS&at_campaign=KARANGA,British number one Emma Raducanu comes back from a set down to win her senior debut at the French Open against Czech teenager Linda Noskova.
Heard's team change course on Johnny Depp testimony,"Mon, 23 May 2022 23:43:26 GMT",https://www.bbc.co.uk/news/world-us-canada-61559568,https://www.bbc.co.uk/news/world-us-canada-61559568?at_medium=RSS&at_campaign=KARANGA,Supermodel Kate Moss is expected to take the stand in the final days of the high-profile trial.
Unilateral action on protocol will not work - US politicians,"Mon, 23 May 2022 21:41:09 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61549050,https://www.bbc.co.uk/news/uk-northern-ireland-61549050?at_medium=RSS&at_campaign=KARANGA,A delegation from the US Congress is visiting the UK and Ireland amid heightened tensions over the NI Protocol.
Fraud victims face call waiting lottery from banks,"Mon, 23 May 2022 23:09:27 GMT",https://www.bbc.co.uk/news/business-61550686,https://www.bbc.co.uk/news/business-61550686?at_medium=RSS&at_campaign=KARANGA,"Average waiting times can range from 16 seconds to over 30 minutes - depending on the bank, says Which?."
Airbnb to quit China as lockdowns restrict tourism,"Mon, 23 May 2022 23:42:32 GMT",https://www.bbc.co.uk/news/business-61560385,https://www.bbc.co.uk/news/business-61560385?at_medium=RSS&at_campaign=KARANGA,"Stays in China made up only 1% of Airbnb's revenue for the last few years, a source said."
'Democratic' jackdaws use noise to make decisions,"Tue, 24 May 2022 01:27:02 GMT",https://www.bbc.co.uk/news/science-environment-61551496,https://www.bbc.co.uk/news/science-environment-61551496?at_medium=RSS&at_campaign=KARANGA,"The birds take to the skies en masse after calling out their 'vote', scientists have discovered."
Nazanin Zaghari-Ratcliffe says Iran made her confess as condition of release,"Mon, 23 May 2022 22:04:14 GMT",https://www.bbc.co.uk/news/uk-61548645,https://www.bbc.co.uk/news/uk-61548645?at_medium=RSS&at_campaign=KARANGA,"Iran made a last-minute release demand at the airport with a UK official present, the former prisoner says."
Russian diplomat quits over war in Ukraine,"Mon, 23 May 2022 16:21:08 GMT",https://www.bbc.co.uk/news/world-europe-61555390,https://www.bbc.co.uk/news/world-europe-61555390?at_medium=RSS&at_campaign=KARANGA,"Boris Bondarev walks out of his job in Geneva, saying he has never been more ashamed of Russia."
Wrexham: Man dies after being bitten by dog at house,"Mon, 23 May 2022 17:08:51 GMT",https://www.bbc.co.uk/news/uk-wales-61551650,https://www.bbc.co.uk/news/uk-wales-61551650?at_medium=RSS&at_campaign=KARANGA,Police say the dog was put down by a vet at the scene of the attack.
Newspaper headlines: 'Fresh danger' for PM over Partygate photographs,"Mon, 23 May 2022 23:48:49 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61559858,https://www.bbc.co.uk/news/blogs-the-papers-61559858?at_medium=RSS&at_campaign=KARANGA,Most papers lead on new pictures of Boris Johnson at an event in Downing Street during lockdown.
From Afghanistan's finance minister to cab driver in the US,"Mon, 23 May 2022 23:03:54 GMT",https://www.bbc.co.uk/news/world-us-canada-61530544,https://www.bbc.co.uk/news/world-us-canada-61530544?at_medium=RSS&at_campaign=KARANGA,"Now a taxi driver in Washington DC, Khalid Payenda once oversaw a multi-billion dollar budget."
Queen tours Chelsea Flower Show in golf buggy,"Mon, 23 May 2022 18:15:48 GMT",https://www.bbc.co.uk/news/uk-61558839,https://www.bbc.co.uk/news/uk-61558839?at_medium=RSS&at_campaign=KARANGA,This year's show includes Platinum Jubilee floral tributes to the monarch's 70 year reign.
Spaghetti Junction at 50: The father and son keeping it safe,"Mon, 23 May 2022 23:02:02 GMT",https://www.bbc.co.uk/news/uk-england-birmingham-61551588,https://www.bbc.co.uk/news/uk-england-birmingham-61551588?at_medium=RSS&at_campaign=KARANGA,"The Birmingham junction, officially named Gravelly Hill Interchange, opened to drivers in May 1972."
Australia election: Five people making political history,"Mon, 23 May 2022 17:19:30 GMT",https://www.bbc.co.uk/news/world-australia-61547775,https://www.bbc.co.uk/news/world-australia-61547775?at_medium=RSS&at_campaign=KARANGA,Australia's election has ushered in political pioneers and interesting firsts across the parliament.
Cannes Film Festival red carpet protest highlights murders of women,"Mon, 23 May 2022 11:18:09 GMT",https://www.bbc.co.uk/news/entertainment-arts-61550018,https://www.bbc.co.uk/news/entertainment-arts-61550018?at_medium=RSS&at_campaign=KARANGA,They carried a banner with the names of 129 women who have been murdered in France in the last year.
The changing face of the North Sea oil industry,"Mon, 23 May 2022 21:52:53 GMT",https://www.bbc.co.uk/news/uk-scotland-61437156,https://www.bbc.co.uk/news/uk-scotland-61437156?at_medium=RSS&at_campaign=KARANGA,"Some workers are still banking on a career in oil and gas, others are focusing on a greener future."
Cryptocrash: ‘I was arrested for knocking on Luna boss's door',"Mon, 23 May 2022 23:59:26 GMT",https://www.bbc.co.uk/news/technology-61552030,https://www.bbc.co.uk/news/technology-61552030?at_medium=RSS&at_campaign=KARANGA,"A man says he lost millions, and then was arrested for trying to talk to crypto boss Do Kwon."
"Bangor City: The pop star, the football club and the Mafia link","Mon, 23 May 2022 21:49:05 GMT",https://www.bbc.co.uk/news/uk-wales-61407079,https://www.bbc.co.uk/news/uk-wales-61407079?at_medium=RSS&at_campaign=KARANGA,How false hopes and claims of missing millions have hurt a football-mad city.
Nazanin Zaghari-Ratcliffe: Eight things we learnt from her first interview,"Mon, 23 May 2022 19:43:28 GMT",https://www.bbc.co.uk/news/uk-61557108,https://www.bbc.co.uk/news/uk-61557108?at_medium=RSS&at_campaign=KARANGA,Nazanin Zaghari-Ratcliffe says she was forced to sign a false confession to secure her release.
"Stranger Things season four ‘formulaic but fabulous’, critics say","Mon, 23 May 2022 14:55:14 GMT",https://www.bbc.co.uk/news/entertainment-arts-61547989,https://www.bbc.co.uk/news/entertainment-arts-61547989?at_medium=RSS&at_campaign=KARANGA,"Season four of the retro US sci-fi show has four-star reviews and maybe its ""scariest monster yet""."
Ukraine war: The defiant Russians speaking out about the war,"Mon, 23 May 2022 05:00:49 GMT",https://www.bbc.co.uk/news/world-europe-61542365,https://www.bbc.co.uk/news/world-europe-61542365?at_medium=RSS&at_campaign=KARANGA,"Despite the threat of a 15-year jail term, some Russians are refusing to be silenced by the Kremlin."
ScotRail: Why have hundreds of trains been cancelled?,"Mon, 23 May 2022 13:51:26 GMT",https://www.bbc.co.uk/news/uk-scotland-61553938,https://www.bbc.co.uk/news/uk-scotland-61553938?at_medium=RSS&at_campaign=KARANGA,About 700 daily services have been axed in Scotland in a dispute between unions and rail bosses.
Chelsea deal 'still has major hurdles to overcome' Whitehall source tells BBC Sport,"Mon, 23 May 2022 20:37:24 GMT",https://www.bbc.co.uk/sport/football/61559342,https://www.bbc.co.uk/sport/football/61559342?at_medium=RSS&at_campaign=KARANGA,"The government is set to approve Chelsea's £4.25bn sale in the next 24 hours but the deal still has ""major hurdles to overcome"", BBC Sport learns."
Manchester City: Thousands turn out to celebrate Premier League win,"Mon, 23 May 2022 19:35:42 GMT",https://www.bbc.co.uk/news/uk-england-manchester-61554923,https://www.bbc.co.uk/news/uk-england-manchester-61554923?at_medium=RSS&at_campaign=KARANGA,Thousands of Manchester City fans turn out for the Premier League winners' open-top bus parade.
"French Open: Dan Evans & Cameron Norrie win at Roland Garros, Harriet Dart loses on debut","Mon, 23 May 2022 17:12:11 GMT",https://www.bbc.co.uk/sport/tennis/61551744,https://www.bbc.co.uk/sport/tennis/61551744?at_medium=RSS&at_campaign=KARANGA,"Britain's Dan Evans earns a first win at the French Open on his 32nd birthday, with Cameron Norrie also through to the second round."
Monday Night Club: Jack Grealish calls Micah Richards live on air,"Mon, 23 May 2022 21:21:37 GMT",https://www.bbc.co.uk/sport/av/football/61559420,https://www.bbc.co.uk/sport/av/football/61559420?at_medium=RSS&at_campaign=KARANGA,Manchester City star Jack Grealish video calls Micah Richards during a live broadcast of the Monday Night Club.
Ayala out of coma following Rankin fight,"Mon, 23 May 2022 18:41:08 GMT",https://www.bbc.co.uk/sport/boxing/61451875,https://www.bbc.co.uk/sport/boxing/61451875?at_medium=RSS&at_campaign=KARANGA,Hannah Rankin says world title opponent Alejandra Ayala has woken from an induced coma after being admitted to hospital for surgery.
Erik Ten Hag says taking Manchester United job is not a risk to his reputation,"Mon, 23 May 2022 16:37:52 GMT",https://www.bbc.co.uk/sport/football/61552274,https://www.bbc.co.uk/sport/football/61552274?at_medium=RSS&at_campaign=KARANGA,Erik ten Hag says he is not risking his managerial reputation by taking the Manchester United job.
Dominic Calvert-Lewin: Everton striker says talking about mental struggles 'saved my life',"Mon, 23 May 2022 22:03:41 GMT",https://www.bbc.co.uk/sport/football/61559088,https://www.bbc.co.uk/sport/football/61559088?at_medium=RSS&at_campaign=KARANGA,"Everton striker Dominic Calvert-Lewin says ""talking saved my life"" in an emotional statement about his struggles with mental health this season."
Why chicken is getting more and more expensive,"Mon, 23 May 2022 23:08:06 GMT",https://www.bbc.co.uk/news/business-61466479,https://www.bbc.co.uk/news/business-61466479?at_medium=RSS&at_campaign=KARANGA,We follow a chicken from farm to supermarket shelf to see how costs are building up at every stage.
Energy prices: What is a windfall tax and how would it work?,"Mon, 23 May 2022 15:44:54 GMT",https://www.bbc.co.uk/news/business-60295177,https://www.bbc.co.uk/news/business-60295177?at_medium=RSS&at_campaign=KARANGA,Labour are calling for a windfall tax on the profits of oil and gas companies.
NHS mental health trust sets up food bank for staff,"Mon, 23 May 2022 15:45:31 GMT",https://www.bbc.co.uk/news/uk-england-norfolk-61551457,https://www.bbc.co.uk/news/uk-england-norfolk-61551457?at_medium=RSS&at_campaign=KARANGA,Other trusts start similar initiatives over fears staff are struggling with rising prices.
What is the UK's inflation rate and why is the cost of living going up?,"Mon, 23 May 2022 16:43:28 GMT",https://www.bbc.co.uk/news/business-12196322,https://www.bbc.co.uk/news/business-12196322?at_medium=RSS&at_campaign=KARANGA,"UK inflation is rising at 9%, its fastest rate for 40 years, and could go even higher."
Cost of living: Two-child families paying £400 a month more,"Mon, 23 May 2022 10:12:10 GMT",https://www.bbc.co.uk/news/business-61501778,https://www.bbc.co.uk/news/business-61501778?at_medium=RSS&at_campaign=KARANGA,"The rising cost of energy, transport and childcare is forcing families to make tough choices."
Demand for Medway food aid charity 'has doubled',"Mon, 23 May 2022 16:31:52 GMT",https://www.bbc.co.uk/news/uk-england-kent-61554986,https://www.bbc.co.uk/news/uk-england-kent-61554986?at_medium=RSS&at_campaign=KARANGA,"A Kent charity boss says she is helping around 18,000 people access food and support."
Pay gap between bosses and staff expected to widen,"Mon, 23 May 2022 06:57:55 GMT",https://www.bbc.co.uk/news/business-61544250,https://www.bbc.co.uk/news/business-61544250?at_medium=RSS&at_campaign=KARANGA,The High Pay Centre says pay gaps were the greatest in the retail sector in the early months of 2022.
"Governments should subsidise food and energy, says IMF boss","Sun, 22 May 2022 00:27:05 GMT",https://www.bbc.co.uk/news/business-61523624,https://www.bbc.co.uk/news/business-61523624?at_medium=RSS&at_campaign=KARANGA,Managing director Kristalina Georgieva says state subsidies can help with the cost of living.
Ukraine war: Melitopol residents resist Russian occupation,"Tue, 24 May 2022 00:32:37 GMT",https://www.bbc.co.uk/news/world-europe-61525477,https://www.bbc.co.uk/news/world-europe-61525477?at_medium=RSS&at_campaign=KARANGA,Partisan groups are carrying out attacks on occupying forces in the south-eastern city of Melitopol.
Could hydrogen ease Germany's reliance on Russian gas?,"Mon, 23 May 2022 23:14:21 GMT",https://www.bbc.co.uk/news/business-61406077,https://www.bbc.co.uk/news/business-61406077?at_medium=RSS&at_campaign=KARANGA,Why hydrogen might be one route for Germany to move away from dependence on Russian imports.
What is a war crime and could Putin be prosecuted over Ukraine?,"Mon, 23 May 2022 11:55:23 GMT",https://www.bbc.co.uk/news/world-60690688,https://www.bbc.co.uk/news/world-60690688?at_medium=RSS&at_campaign=KARANGA,If Russia has carried out war crimes in Ukraine how could Putin or his army generals be prosecuted?
Ukraine war in maps: Tracking the Russian invasion,"Mon, 23 May 2022 09:01:50 GMT",https://www.bbc.co.uk/news/world-europe-60506682,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,Russian forces are continuing their slow advance in eastern Ukraine after using heavy firepower to weaken defences there.
Ukraine war: Russian assault on key Donbas city intensifies,"Mon, 23 May 2022 10:31:00 GMT",https://www.bbc.co.uk/news/world-europe-61547756,https://www.bbc.co.uk/news/world-europe-61547756?at_medium=RSS&at_campaign=KARANGA,"Moscow has been accused of a ""scorched earth"" policy in its efforts to capture Severodonetsk."
Texas shooting: 19 children among dead in primary school attack,"Wed, 25 May 2022 02:54:20 GMT",https://www.bbc.co.uk/news/world-us-canada-61573377,https://www.bbc.co.uk/news/world-us-canada-61573377?at_medium=RSS&at_campaign=KARANGA,"Nineteen children are shot dead by a teenage gunman, who is himself killed by law enforcement."
Partygate: No 10 braced for Sue Gray's report into lockdown parties,"Wed, 25 May 2022 01:51:29 GMT",https://www.bbc.co.uk/news/uk-politics-61573531,https://www.bbc.co.uk/news/uk-politics-61573531?at_medium=RSS&at_campaign=KARANGA,The senior civil servant's report into Downing Street lockdown parties is to be sent to No 10 later.
"Ukraine war: 'This is just the beginning, everything is still to come'","Tue, 24 May 2022 21:33:22 GMT",https://www.bbc.co.uk/news/world-61570444,https://www.bbc.co.uk/news/world-61570444?at_medium=RSS&at_campaign=KARANGA,"As Russian attacks intensify, Ukrainians are asking whether it's better to pay for a ceasefire with land - or lives."
Cost of living: Government plan to help households could come within days,"Wed, 25 May 2022 00:37:31 GMT",https://www.bbc.co.uk/news/uk-politics-61572226,https://www.bbc.co.uk/news/uk-politics-61572226?at_medium=RSS&at_campaign=KARANGA,"Measures could be announced as soon as Thursday after growing pressure on Downing Street, the BBC learns."
Footballers agree to spot-fix matches for undercover reporter,"Tue, 24 May 2022 21:56:51 GMT",https://www.bbc.co.uk/news/uk-wales-61507085,https://www.bbc.co.uk/news/uk-wales-61507085?at_medium=RSS&at_campaign=KARANGA,Secret filming shows discussions to manipulate moments in games so criminals can defraud bookies.
Monkeypox: Cases detected in three more countries for first time,"Tue, 24 May 2022 20:44:24 GMT",https://www.bbc.co.uk/news/health-61568470,https://www.bbc.co.uk/news/health-61568470?at_medium=RSS&at_campaign=KARANGA,"The outbreaks in Europe and America are not normal but remain containable, health officials say."
US closes loophole for Russian debt payments,"Tue, 24 May 2022 22:14:21 GMT",https://www.bbc.co.uk/news/business-61569560,https://www.bbc.co.uk/news/business-61569560?at_medium=RSS&at_campaign=KARANGA,The move by the US Treasury Department could push Russia closer to default.
New MPs' code of conduct to tighten lobbying rules,"Tue, 24 May 2022 21:42:11 GMT",https://www.bbc.co.uk/news/uk-politics-61568430,https://www.bbc.co.uk/news/uk-politics-61568430?at_medium=RSS&at_campaign=KARANGA,But the proposals from the Commons standards committee do not go as far as banning second jobs.
3D images to replace traditional 'missing person' posters,"Wed, 25 May 2022 01:00:02 GMT",https://www.bbc.co.uk/news/uk-61565636,https://www.bbc.co.uk/news/uk-61565636?at_medium=RSS&at_campaign=KARANGA,"Missing persons posters will also feature QR codes which, when scanned, will show them smiling or laughing."
Rail strike: RMT union votes for national action,"Tue, 24 May 2022 21:53:13 GMT",https://www.bbc.co.uk/news/uk-61573206,https://www.bbc.co.uk/news/uk-61573206?at_medium=RSS&at_campaign=KARANGA,RMT members vote in favour of strike action across Network Rail and 13 train operating companies.
Klitschko brothers urge Europe to stay strong for Ukraine,"Tue, 24 May 2022 23:02:30 GMT",https://www.bbc.co.uk/news/business-61574271,https://www.bbc.co.uk/news/business-61574271?at_medium=RSS&at_campaign=KARANGA,The champion boxer brothers visit World Economic Forum in Davos to urge support for Ukraine.
Partygate: Insiders tell of packed No 10 lockdown parties,"Tue, 24 May 2022 15:48:19 GMT",https://www.bbc.co.uk/news/uk-politics-61566410,https://www.bbc.co.uk/news/uk-politics-61566410?at_medium=RSS&at_campaign=KARANGA,"Staff describe bins overflowing with bottles, people sitting on each other's laps and colleagues sleeping in the office."
FBI foiled terror plot to kill George W Bush,"Tue, 24 May 2022 19:30:04 GMT",https://www.bbc.co.uk/news/world-us-canada-61569650,https://www.bbc.co.uk/news/world-us-canada-61569650?at_medium=RSS&at_campaign=KARANGA,An Iraqi citizen in Ohio allegedly attempted to have militants smuggled across the Mexican border.
Newspaper headlines: Windfall tax due 'within days' as PM awaits Gray report,"Tue, 24 May 2022 23:55:28 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61573751,https://www.bbc.co.uk/news/blogs-the-papers-61573751?at_medium=RSS&at_campaign=KARANGA,The expected announcement of plans for a Windfall tax to help struggling families leads most papers.
Chris Murphy on Texas school shooting: 'We have another Sandy Hook on our hands',"Tue, 24 May 2022 23:40:26 GMT",https://www.bbc.co.uk/news/world-us-canada-61573743,https://www.bbc.co.uk/news/world-us-canada-61573743?at_medium=RSS&at_campaign=KARANGA,Senator Chris Murphy delivered an emotional plea in the Senate following a school shooting in Texas.
'I change how I look and talk to fit in at work',"Tue, 24 May 2022 23:05:18 GMT",https://www.bbc.co.uk/news/business-61514430,https://www.bbc.co.uk/news/business-61514430?at_medium=RSS&at_campaign=KARANGA,"Two thirds of women of colour in UK workplaces say they change themselves to fit in, a report says."
Crossrail: London's Elizabeth line opens to passengers,"Tue, 24 May 2022 15:04:17 GMT",https://www.bbc.co.uk/news/uk-england-london-61570834,https://www.bbc.co.uk/news/uk-england-london-61570834?at_medium=RSS&at_campaign=KARANGA,"After much anticipation, the Elizabeth line is now operational - more than three years late."
BBC News channel apologises after Man Utd error goes viral,"Tue, 24 May 2022 16:58:41 GMT",https://www.bbc.co.uk/news/uk-61572266,https://www.bbc.co.uk/news/uk-61572266?at_medium=RSS&at_campaign=KARANGA,BBC issues an apology after the words 'Manchester United are rubbish' appeared on the rolling news ticker.
Nation asked to sing Sweet Caroline for the Queen,"Tue, 24 May 2022 08:04:36 GMT",https://www.bbc.co.uk/news/entertainment-arts-61562773,https://www.bbc.co.uk/news/entertainment-arts-61562773?at_medium=RSS&at_campaign=KARANGA,Neil Diamond's 53-year-old hit was chosen by listeners of Zoe Ball's Radio 2 Breakfast show.
Got a new rash? Monkeypox or something else?,"Tue, 24 May 2022 23:19:47 GMT",https://www.bbc.co.uk/news/health-61551164,https://www.bbc.co.uk/news/health-61551164?at_medium=RSS&at_campaign=KARANGA,Red bumps and lumps? Scabs or blisters? What are the signs to look for?
Did Boris Johnson mislead Parliament over parties?,"Tue, 24 May 2022 13:15:34 GMT",https://www.bbc.co.uk/news/60203864,https://www.bbc.co.uk/news/60203864?at_medium=RSS&at_campaign=KARANGA,MPs are set to investigate whether the prime minister misled Parliament.
Mason: Where are government heads at over cost of living?,"Tue, 24 May 2022 20:52:10 GMT",https://www.bbc.co.uk/news/uk-politics-61568427,https://www.bbc.co.uk/news/uk-politics-61568427?at_medium=RSS&at_campaign=KARANGA,BBC political editor Chris Mason outlines the latest thoughts on how to help households facing price hikes.
Why some farmers are turning away from the Tories,"Wed, 25 May 2022 00:36:44 GMT",https://www.bbc.co.uk/news/uk-politics-61443452,https://www.bbc.co.uk/news/uk-politics-61443452?at_medium=RSS&at_campaign=KARANGA,The mood is shifting in an industry destabilised by economic shocks and post-Brexit reforms.
'I found my dream job in retirement - marrying people',"Tue, 24 May 2022 23:10:11 GMT",https://www.bbc.co.uk/news/business-61520904,https://www.bbc.co.uk/news/business-61520904?at_medium=RSS&at_campaign=KARANGA,Former teacher Amanda Wheal explains how she reinvented herself as a wedding celebrant.
NFHS-5: Indians are getting fatter - and it's a big problem,"Tue, 24 May 2022 23:39:13 GMT",https://www.bbc.co.uk/news/world-asia-india-61558119,https://www.bbc.co.uk/news/world-asia-india-61558119?at_medium=RSS&at_campaign=KARANGA,Obesity is spreading rapidly and experts warn of a health emergency unless it's tackled urgently.
Ros Atkins on... Russia's food war,"Tue, 24 May 2022 23:05:12 GMT",https://www.bbc.co.uk/news/world-61574412,https://www.bbc.co.uk/news/world-61574412?at_medium=RSS&at_campaign=KARANGA,The West has accused the Russian military of holding food supplies for millions around the world hostage.
The changing face of the North Sea oil industry,"Tue, 24 May 2022 05:36:56 GMT",https://www.bbc.co.uk/news/uk-scotland-61437156,https://www.bbc.co.uk/news/uk-scotland-61437156?at_medium=RSS&at_campaign=KARANGA,"Some workers are still banking on a career in oil and gas, others are focusing on a greener future."
Chelsea: Premier League approves takeover deal from Todd Boehly consortium,"Tue, 24 May 2022 18:08:44 GMT",https://www.bbc.co.uk/sport/football/61490237,https://www.bbc.co.uk/sport/football/61490237?at_medium=RSS&at_campaign=KARANGA,"The Premier League approves the £4.25bn takeover of Chelsea with the consortium, led by US businessman Todd Boehly, passing its owner's and directors' test."
French Open: Extra gym work fuelling Emma Raducanu's title bid,"Tue, 24 May 2022 20:24:32 GMT",https://www.bbc.co.uk/sport/tennis/61570682,https://www.bbc.co.uk/sport/tennis/61570682?at_medium=RSS&at_campaign=KARANGA,Emma Raducanu says she is feeling the benefits of a more rigorous fitness regime as the US Open champion prepares to continue her French Open campaign.
"England playing behind closed doors after ban is an 'embarrassment', says Gareth Southgate","Tue, 24 May 2022 21:45:16 GMT",https://www.bbc.co.uk/sport/football/61571831,https://www.bbc.co.uk/sport/football/61571831?at_medium=RSS&at_campaign=KARANGA,"England playing behind closed doors at home against Italy after crowd trouble is ""an embarrassment"", says boss Gareth Southgate."
Joe Clarke expresses 'embarrassment and shame' over WhatsApp messages,"Tue, 24 May 2022 15:49:06 GMT",https://www.bbc.co.uk/sport/cricket/61569278,https://www.bbc.co.uk/sport/cricket/61569278?at_medium=RSS&at_campaign=KARANGA,"Nottinghamshire batter Joe Clarke says he feels ""embarrassment and shame"" over his involvement in a WhatsApp group with rapist Alex Hepburn."
Jurgen Klopp: Liverpool boss named LMA manager of the year,"Tue, 24 May 2022 22:30:41 GMT",https://www.bbc.co.uk/sport/football/61573783,https://www.bbc.co.uk/sport/football/61573783?at_medium=RSS&at_campaign=KARANGA,Liverpool boss Jurgen Klopp is named the League Managers Association's manager of the year.
Monday Night Club: How does Erik ten Hag fix Manchester United?,"Tue, 24 May 2022 05:14:21 GMT",https://www.bbc.co.uk/sport/av/football/61560038,https://www.bbc.co.uk/sport/av/football/61560038?at_medium=RSS&at_campaign=KARANGA,"The Monday Night Club team of Chris Sutton, Rory Smith and Micah Richards discuss how new Manchester United manager Erik ten Hag might attempt to turn around the club."
Giro d'Italia: Jan Hirt wins stage 16 as Richard Carapaz has overall lead cut,"Tue, 24 May 2022 17:14:03 GMT",https://www.bbc.co.uk/sport/cycling/61571825,https://www.bbc.co.uk/sport/cycling/61571825?at_medium=RSS&at_campaign=KARANGA,Czech rider Jan Hirt claims a first Grand Tour win as Richard Carapaz sees his overall lead of the Giro d'Italia cut to three seconds.
What is the energy cap and why are energy bills so high?,"Tue, 24 May 2022 13:40:29 GMT",https://www.bbc.co.uk/news/business-58090533,https://www.bbc.co.uk/news/business-58090533?at_medium=RSS&at_campaign=KARANGA,Energy bills rose sharply in April and another big jump is now expected in October.
Which countries are doing the most to tackle energy bills?,"Tue, 24 May 2022 23:55:13 GMT",https://www.bbc.co.uk/news/61522123,https://www.bbc.co.uk/news/61522123?at_medium=RSS&at_campaign=KARANGA,European countries have taken different approaching to higher energy bills.
Norfolk and Suffolk residents turn to social shops and pawnbrokers,"Tue, 24 May 2022 15:15:21 GMT",https://www.bbc.co.uk/news/uk-england-suffolk-61550159,https://www.bbc.co.uk/news/uk-england-suffolk-61550159?at_medium=RSS&at_campaign=KARANGA,A mother-of-three says she has had to sell belongings and use a social supermarket to get by.
Fry-up breakfast costs 40p more than last year,"Tue, 24 May 2022 10:41:52 GMT",https://www.bbc.co.uk/news/business-61558324,https://www.bbc.co.uk/news/business-61558324?at_medium=RSS&at_campaign=KARANGA,"Supermarket food prices are rising at the fastest pace since 2009, says research firm Kantar."
Energy firms warn against extending windfall tax to renewables,"Tue, 24 May 2022 13:31:52 GMT",https://www.bbc.co.uk/news/business-61566083,https://www.bbc.co.uk/news/business-61566083?at_medium=RSS&at_campaign=KARANGA,"Applying a windfall tax to renewable energy could threaten the government's energy strategy, sources say."
Why chicken is getting more and more expensive,"Tue, 24 May 2022 10:05:39 GMT",https://www.bbc.co.uk/news/business-61466479,https://www.bbc.co.uk/news/business-61466479?at_medium=RSS&at_campaign=KARANGA,We follow a chicken from farm to supermarket shelf to see how costs are building up at every stage.
